shipment_id,vendor,shipto_country,managed_by,fulfill_via,shipment_mode,pq_#,pq_first_sent_to_client_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor_inco_term,shipment_weight_kg,freight_cost_(usd),line_item_quantity,line_item_value,weight_captured_kg,freight_cost_usd,delivery_days,estimated_days,is_late,is_damaged,shipment_status
SHP_004972,XpressBees,India,Surat,From RDC,Ground,4972,2022-07-18,2022-07-18,2022-07-29,2022-07-29,Electronics,Electronics,EXW,311.04,32.69,61,180.83,168.5,32.69,11,9,True,False,Late
SHP_004973,SpeedPost,India,Chennai,Direct Drop,Air,4973,2022-05-19,2022-05-19,2022-05-28,2022-05-28,Apparel,Apparel,CIP,126.42,155.35,144,1164.01,346.9,155.35,9,7,True,False,Late
SHP_004974,BlueDart,India,Jaipur,From RDC,Sea,4974,2023-05-25,2023-05-25,2023-06-01,2023-06-01,Pharma,Pharma,EXW,406.74,81.36,101,640.69,439.52,81.36,7,6,True,False,Late
SHP_004975,Gati,India,Kolkata,From RDC,Air,4975,2023-06-01,2023-06-01,2023-06-14,2023-06-14,Electronics,Electronics,CIP,328.29,189.11,37,1477.89,210.99,189.11,13,9,True,False,Late
SHP_004976,Gati,India,Chennai,From RDC,Sea,4976,2022-09-10,2022-09-10,2022-09-16,2022-09-16,Pharma,Pharma,DDP,396.06,224.41,51,1021.26,464.92,224.41,6,7,False,False,Delivered
SHP_004977,BlueDart,India,Kolkata,From RDC,Ground,4977,2023-10-24,2023-10-24,2023-10-31,2023-10-31,Food,Food,CIP,48.23,34.38,189,191.12,222.43,34.38,7,4,True,False,Late
SHP_004978,Delhivery,India,Ahmedabad,Direct Drop,Sea,4978,2022-08-07,2022-08-07,2022-08-20,2022-08-20,Pharma,Pharma,EXW,39.72,76.98,39,556.06,201.09,76.98,13,10,True,False,Late
SHP_004979,Ecom Express,India,Surat,From RDC,Air,4979,2022-07-10,2022-07-10,2022-07-17,2022-07-17,Automotive Parts,Automotive Parts,CIP,205.96,65.56,172,460.79,458.3,65.56,7,7,False,False,Delivered
SHP_004980,Ecom Express,India,Bangalore,Direct Drop,Ground,4980,2023-06-30,2023-06-30,2023-07-05,2023-07-05,Industrial,Industrial,CIP,345.85,54.18,131,357.44,121.78,54.18,5,4,True,False,Late
SHP_004981,DTDC,India,Delhi,From RDC,Ground,4981,2023-01-31,2023-01-31,2023-02-13,2023-02-13,Electronics,Electronics,EXW,312.58,142.92,11,395.45,117.49,142.92,13,6,True,False,Late
SHP_004982,UPS,India,Ahmedabad,Direct Drop,Air,4982,2022-09-07,2022-09-07,2022-09-10,2022-09-10,Food,Food,DDP,314.53,41.97,6,222.0,264.27,41.97,3,4,False,False,Delivered
SHP_004983,BlueDart,India,Hyderabad,Direct Drop,Ground,4983,2022-01-14,2022-01-14,2022-01-25,2022-01-25,Medical,Medical,CIP,260.36,132.77,70,603.91,382.23,132.77,11,9,True,False,Late
SHP_004984,Amazon Logistics,India,Ahmedabad,From RDC,Air,4984,2022-07-04,2022-07-04,2022-07-12,2022-07-12,Pharma,Pharma,EXW,311.16,86.1,37,245.11,283.51,86.1,8,10,False,False,Delivered
SHP_004985,Amazon Logistics,India,Bangalore,From RDC,Ground,4985,2023-05-24,2023-05-24,2023-05-28,2023-05-28,Consumer Goods,Consumer Goods,CIP,249.36,133.65,91,884.9,479.43,133.65,4,4,False,False,Delivered
SHP_004986,BlueDart,India,Chennai,Direct Drop,Ground,4986,2022-07-02,2022-07-02,2022-07-09,2022-07-09,Electronics,Electronics,EXW,94.14,102.52,114,643.69,437.06,102.52,7,8,False,False,Delivered
SHP_004987,SafeExpress,India,Chennai,Direct Drop,Ground,4987,2022-02-10,2022-02-10,2022-02-20,2022-02-20,Industrial,Industrial,DDP,173.27,58.69,37,353.28,467.53,58.69,10,9,True,False,Late
SHP_004988,DTDC,India,Ahmedabad,Direct Drop,Ground,4988,2023-06-11,2023-06-11,2023-06-15,2023-06-15,Electronics,Electronics,EXW,438.93,134.04,24,973.75,20.53,134.04,4,5,False,False,Delivered
SHP_004989,Delhivery,India,Hyderabad,From RDC,Air,4989,2023-11-29,2023-11-29,2023-12-10,2023-12-10,Industrial,Industrial,CIP,259.22,44.96,116,314.83,489.42,44.96,11,8,True,False,Late
SHP_004990,UPS,India,Bangalore,From RDC,Ground,4990,2023-01-20,2023-01-20,2023-01-27,2023-01-27,Pharma,Pharma,DDP,153.34,32.28,179,99.04,197.93,32.28,7,7,False,False,Delivered
SHP_004991,Gati,India,Mumbai,From RDC,Ground,4991,2023-01-29,2023-01-29,2023-02-09,2023-02-09,Electronics,Electronics,EXW,70.72,92.8,47,328.86,161.14,92.8,11,6,True,False,Late
SHP_004992,SafeExpress,India,Chennai,Direct Drop,Sea,4992,2023-06-13,2023-06-13,2023-06-20,2023-06-20,Consumer Goods,Consumer Goods,CIP,497.78,69.55,176,439.04,102.39,69.55,7,9,False,False,Delivered
SHP_004993,Amazon Logistics,India,Chennai,From RDC,Ground,4993,2023-05-20,2023-05-20,2023-05-27,2023-05-27,Electronics,Electronics,EXW,363.43,30.76,50,212.9,113.49,30.76,7,9,False,False,Delivered
SHP_004994,Amazon Logistics,India,Delhi,Direct Drop,Air,4994,2022-03-08,2022-03-08,2022-03-14,2022-03-14,Pharma,Pharma,EXW,322.71,147.4,190,423.91,201.57,147.4,6,4,True,False,Late
SHP_004995,SafeExpress,India,Pune,From RDC,Sea,4995,2022-01-31,2022-01-31,2022-02-06,2022-02-06,Apparel,Apparel,CIP,170.02,141.35,132,1026.67,290.84,141.35,6,6,False,False,Delivered
SHP_004996,XpressBees,India,Surat,Direct Drop,Air,4996,2023-05-31,2023-05-31,2023-06-06,2023-06-06,Automotive Parts,Automotive Parts,DDP,166.5,71.66,144,195.52,179.71,71.66,6,6,False,False,Lost
SHP_004997,BlueDart,India,Ahmedabad,From RDC,Air,4997,2022-09-25,2022-09-25,2022-09-30,2022-09-30,Electronics,Electronics,DDP,140.27,108.16,159,255.71,257.82,108.16,5,3,True,False,Late
SHP_004998,SafeExpress,India,Bangalore,From RDC,Ground,4998,2022-09-04,2022-09-04,2022-09-08,2022-09-08,Industrial,Industrial,EXW,342.67,52.25,2,273.33,29.17,52.25,4,4,False,False,Delivered
SHP_004999,Ecom Express,India,Jaipur,Direct Drop,Sea,4999,2022-12-29,2022-12-29,2023-01-10,2023-01-10,Automotive Parts,Automotive Parts,DDP,416.12,108.35,122,810.08,156.72,108.35,12,10,True,False,Late
SHP_005000,BlueDart,India,Kolkata,From RDC,Air,5000,2023-02-01,2023-02-01,2023-02-13,2023-02-13,Electronics,Electronics,DDP,201.84,89.51,70,357.8,388.42,89.51,12,9,True,False,Late
SHP_005001,BlueDart,India,Jaipur,From RDC,Air,5001,2022-05-06,2022-05-06,2022-05-07,2022-05-07,Consumer Goods,Consumer Goods,EXW,327.58,47.83,157,262.85,498.62,47.83,1,3,False,False,Delivered
SHP_005002,BlueDart,India,Delhi,Direct Drop,Ground,5002,2022-05-18,2022-05-18,2022-05-30,2022-05-30,Medical,Medical,DDP,122.43,52.02,12,244.3,74.82,52.02,12,9,True,False,Lost
SHP_005003,XpressBees,India,Mumbai,From RDC,Air,5003,2023-01-07,2023-01-07,2023-01-16,2023-01-16,Apparel,Apparel,DDP,149.44,99.93,47,442.48,66.13,99.93,9,7,True,False,Late
SHP_005004,DHL,India,Delhi,From RDC,Ground,5004,2022-02-04,2022-02-04,2022-02-13,2022-02-13,Industrial,Industrial,EXW,150.5,36.71,136,75.51,457.32,36.71,9,8,True,False,Late
SHP_005005,FedEx,India,Hyderabad,From RDC,Sea,5005,2022-06-10,2022-06-10,2022-06-15,2022-06-15,Food,Food,DDP,12.07,62.81,138,444.38,22.78,62.81,5,6,False,False,Delivered
SHP_005006,XpressBees,India,Surat,Direct Drop,Sea,5006,2023-05-28,2023-05-28,2023-06-07,2023-06-07,Consumer Goods,Consumer Goods,CIP,390.21,133.01,198,820.86,137.86,133.01,10,9,True,False,Late
SHP_005007,XpressBees,India,Ahmedabad,From RDC,Air,5007,2022-07-16,2022-07-16,2022-07-29,2022-07-29,Food,Food,EXW,372.45,37.32,110,135.46,491.32,37.32,13,10,True,False,Late
SHP_005008,SpeedPost,India,Delhi,From RDC,Ground,5008,2023-05-30,2023-05-30,2023-06-05,2023-06-05,Automotive Parts,Automotive Parts,DDP,145.82,108.27,123,653.5,356.7,108.27,6,3,True,False,Late
SHP_005009,DTDC,India,Mumbai,Direct Drop,Ground,5009,2023-05-24,2023-05-24,2023-05-28,2023-05-28,Medical,Medical,DDP,120.99,131.43,150,793.04,98.63,131.43,4,4,False,False,Delivered
SHP_005010,DHL,India,Surat,From RDC,Sea,5010,2023-11-19,2023-11-19,2023-11-26,2023-11-26,Pharma,Pharma,EXW,215.57,88.99,193,441.68,251.36,88.99,7,7,False,False,Delivered
SHP_005011,Ecom Express,India,Surat,Direct Drop,Ground,5011,2022-09-02,2022-09-02,2022-09-05,2022-09-05,Medical,Medical,EXW,464.46,52.28,114,358.99,307.18,52.28,3,5,False,False,Delivered
SHP_005012,BlueDart,India,Delhi,From RDC,Sea,5012,2023-03-31,2023-03-31,2023-04-08,2023-04-08,Automotive Parts,Automotive Parts,CIP,118.2,73.65,182,402.67,277.9,73.65,8,10,False,False,Delivered
SHP_005013,Delhivery,India,Hyderabad,Direct Drop,Sea,5013,2022-01-14,2022-01-14,2022-01-22,2022-01-22,Industrial,Industrial,CIP,289.9,120.44,182,480.03,443.82,120.44,8,5,True,False,Late
SHP_005014,DHL,India,Jaipur,Direct Drop,Ground,5014,2022-02-13,2022-02-13,2022-02-18,2022-02-18,Food,Food,CIP,219.87,51.73,93,294.14,129.18,51.73,5,3,True,False,Late
SHP_005015,DHL,India,Jaipur,Direct Drop,Sea,5015,2023-10-17,2023-10-17,2023-10-20,2023-10-20,Electronics,Electronics,CIP,450.16,30.01,111,175.64,360.96,30.01,3,5,False,False,Delivered
SHP_005016,DTDC,India,Ahmedabad,From RDC,Ground,5016,2023-09-26,2023-09-26,2023-10-07,2023-10-07,Pharma,Pharma,EXW,246.87,138.51,152,844.95,496.49,138.51,11,9,True,False,Late
SHP_005017,DHL,India,Kolkata,From RDC,Air,5017,2023-04-23,2023-04-23,2023-04-30,2023-04-30,Electronics,Electronics,CIP,52.65,32.29,29,221.2,144.85,32.29,7,4,True,False,Late
SHP_005018,DHL,India,Ahmedabad,From RDC,Ground,5018,2022-10-23,2022-10-23,2022-10-31,2022-10-31,Consumer Goods,Consumer Goods,EXW,490.1,138.82,101,919.27,231.24,138.82,8,6,True,False,Late
SHP_005019,DHL,India,Delhi,From RDC,Air,5019,2023-11-15,2023-11-15,2023-11-27,2023-11-27,Automotive Parts,Automotive Parts,EXW,53.96,146.09,80,1160.1,131.4,146.09,12,10,True,False,Late
SHP_005020,UPS,India,Ahmedabad,From RDC,Sea,5020,2022-04-05,2022-04-05,2022-04-14,2022-04-14,Electronics,Electronics,EXW,130.11,71.37,61,278.07,486.18,71.37,9,6,True,False,Late
SHP_005021,Gati,India,Chennai,Direct Drop,Ground,5021,2022-03-06,2022-03-06,2022-03-14,2022-03-14,Medical,Medical,CIP,393.46,133.85,123,825.41,447.1,133.85,8,4,True,False,Late
SHP_005022,DHL,India,Hyderabad,From RDC,Ground,5022,2023-02-21,2023-02-21,2023-03-04,2023-03-04,Apparel,Apparel,EXW,297.62,39.54,127,226.33,352.12,39.54,11,8,True,False,Late
SHP_005023,FedEx,India,Surat,From RDC,Air,5023,2023-04-18,2023-04-18,2023-04-28,2023-04-28,Consumer Goods,Consumer Goods,EXW,369.14,122.88,118,768.65,119.45,122.88,10,8,True,False,Late
SHP_005024,DHL,India,Surat,From RDC,Air,5024,2023-05-26,2023-05-26,2023-06-01,2023-06-01,Pharma,Pharma,DDP,450.67,102.63,189,527.75,287.5,102.63,6,5,True,False,Late
SHP_005025,SafeExpress,India,Pune,From RDC,Sea,5025,2023-09-11,2023-09-11,2023-09-15,2023-09-15,Consumer Goods,Consumer Goods,EXW,444.89,50.32,21,225.45,414.71,50.32,4,6,False,False,Delivered
SHP_005026,DHL,India,Kolkata,Direct Drop,Air,5026,2022-01-22,2022-01-22,2022-01-29,2022-01-29,Apparel,Apparel,EXW,380.79,108.84,116,649.11,16.48,108.84,7,6,True,False,Late
SHP_005027,DTDC,India,Kolkata,From RDC,Ground,5027,2022-11-16,2022-11-16,2022-11-25,2022-11-25,Automotive Parts,Automotive Parts,DDP,317.93,177.84,86,583.51,71.26,177.84,9,5,True,False,Late
SHP_005028,UPS,India,Ahmedabad,From RDC,Air,5028,2023-02-19,2023-02-19,2023-03-04,2023-03-04,Industrial,Industrial,EXW,194.7,71.09,164,277.04,380.34,71.09,13,10,True,False,Late
SHP_005029,Ecom Express,India,Mumbai,Direct Drop,Sea,5029,2022-06-30,2022-06-30,2022-07-02,2022-07-02,Medical,Medical,CIP,467.74,139.31,13,590.33,437.34,139.31,2,3,False,False,Delivered
SHP_005030,Gati,India,Bangalore,Direct Drop,Sea,5030,2023-03-03,2023-03-03,2023-03-14,2023-03-14,Apparel,Apparel,DDP,416.59,127.04,196,667.22,99.01,127.04,11,7,True,False,Late
SHP_005031,DTDC,India,Surat,Direct Drop,Ground,5031,2022-05-17,2022-05-17,2022-05-26,2022-05-26,Electronics,Electronics,DDP,346.68,151.86,75,1200.57,89.05,151.86,9,5,True,False,Late
SHP_005032,Delhivery,India,Ahmedabad,Direct Drop,Air,5032,2023-07-27,2023-07-27,2023-07-30,2023-07-30,Industrial,Industrial,DDP,75.34,62.57,24,247.51,157.23,62.57,3,5,False,False,Delivered
SHP_005033,FedEx,India,Jaipur,Direct Drop,Sea,5033,2023-04-13,2023-04-13,2023-04-14,2023-04-14,Automotive Parts,Automotive Parts,DDP,299.22,136.72,117,549.34,179.77,136.72,1,3,False,False,Delivered
SHP_005034,DHL,India,Bangalore,Direct Drop,Ground,5034,2023-04-28,2023-04-28,2023-05-02,2023-05-02,Consumer Goods,Consumer Goods,CIP,285.23,82.19,118,226.51,317.55,82.19,4,3,True,False,Late
SHP_005035,FedEx,India,Surat,Direct Drop,Sea,5035,2022-05-20,2022-05-20,2022-05-25,2022-05-25,Electronics,Electronics,EXW,250.65,82.62,156,382.98,372.36,82.62,5,3,True,False,Late
SHP_005036,XpressBees,India,Ahmedabad,Direct Drop,Ground,5036,2022-09-01,2022-09-01,2022-09-04,2022-09-04,Consumer Goods,Consumer Goods,CIP,69.29,144.06,72,628.41,276.57,144.06,3,4,False,False,Delivered
SHP_005037,Ecom Express,India,Bangalore,From RDC,Ground,5037,2022-12-02,2022-12-02,2022-12-14,2022-12-14,Medical,Medical,CIP,72.09,107.09,106,498.64,334.69,107.09,12,10,True,False,Late
SHP_005038,SpeedPost,India,Ahmedabad,Direct Drop,Sea,5038,2022-10-04,2022-10-04,2022-10-18,2022-10-18,Industrial,Industrial,DDP,278.97,229.48,123,1266.46,27.46,229.48,14,10,True,False,Late
SHP_005039,Amazon Logistics,India,Kolkata,Direct Drop,Air,5039,2023-06-14,2023-06-14,2023-06-23,2023-06-23,Electronics,Electronics,CIP,337.35,91.16,112,323.95,292.91,91.16,9,9,False,False,Delivered
SHP_005040,BlueDart,India,Hyderabad,From RDC,Sea,5040,2022-12-24,2022-12-24,2023-01-03,2023-01-03,Pharma,Pharma,DDP,471.59,149.6,52,862.86,175.94,149.6,10,10,False,False,Delivered
SHP_005041,Amazon Logistics,India,Hyderabad,Direct Drop,Sea,5041,2022-09-22,2022-09-22,2022-09-27,2022-09-27,Pharma,Pharma,DDP,193.22,44.69,79,278.93,471.16,44.69,5,7,False,False,Delivered
SHP_005042,Amazon Logistics,India,Surat,From RDC,Ground,5042,2022-01-26,2022-01-26,2022-02-05,2022-02-05,Industrial,Industrial,EXW,150.01,31.56,62,123.29,115.29,31.56,10,10,False,False,Delivered
SHP_005043,SpeedPost,India,Mumbai,From RDC,Sea,5043,2023-04-14,2023-04-14,2023-04-22,2023-04-22,Food,Food,DDP,409.19,146.54,65,310.1,287.76,146.54,8,4,True,False,Late
SHP_005044,Gati,India,Delhi,From RDC,Sea,5044,2023-04-06,2023-04-06,2023-04-11,2023-04-11,Medical,Medical,EXW,305.6,233.16,186,1784.95,221.45,233.16,5,6,False,False,Delivered
SHP_005045,BlueDart,India,Bangalore,Direct Drop,Sea,5045,2022-02-15,2022-02-15,2022-02-20,2022-02-20,Automotive Parts,Automotive Parts,DDP,307.39,87.29,68,661.52,232.52,87.29,5,4,True,False,Late
SHP_005046,Gati,India,Pune,Direct Drop,Sea,5046,2022-06-04,2022-06-04,2022-06-10,2022-06-10,Apparel,Apparel,CIP,225.84,145.39,121,951.0,96.97,145.39,6,6,False,False,Delivered
SHP_005047,DHL,India,Pune,Direct Drop,Ground,5047,2023-10-22,2023-10-22,2023-10-29,2023-10-29,Consumer Goods,Consumer Goods,DDP,65.02,79.9,106,291.04,290.58,79.9,7,8,False,False,Delivered
SHP_005048,BlueDart,India,Pune,Direct Drop,Air,5048,2022-04-01,2022-04-01,2022-04-04,2022-04-04,Apparel,Apparel,CIP,19.03,108.66,181,271.51,125.39,108.66,3,3,False,False,Delivered
SHP_005049,SpeedPost,India,Chennai,Direct Drop,Ground,5049,2023-02-17,2023-02-17,2023-02-27,2023-02-27,Consumer Goods,Consumer Goods,EXW,334.05,180.77,42,534.96,382.47,180.77,10,4,True,False,Late
SHP_005050,SafeExpress,India,Hyderabad,Direct Drop,Air,5050,2022-10-31,2022-10-31,2022-11-03,2022-11-03,Apparel,Apparel,CIP,15.77,55.16,185,291.92,325.16,55.16,3,5,False,False,Delivered
SHP_005051,Delhivery,India,Mumbai,From RDC,Ground,5051,2022-09-16,2022-09-16,2022-09-24,2022-09-24,Medical,Medical,CIP,120.52,44.8,195,338.25,263.83,44.8,8,5,True,False,Late
SHP_005052,DTDC,India,Pune,Direct Drop,Sea,5052,2022-12-13,2022-12-13,2022-12-22,2022-12-22,Medical,Medical,CIP,74.15,183.84,51,1456.66,251.92,183.84,9,10,False,False,Delivered
SHP_005053,DTDC,India,Delhi,From RDC,Ground,5053,2023-11-11,2023-11-11,2023-11-19,2023-11-19,Electronics,Electronics,CIP,432.27,175.12,37,1345.08,85.37,175.12,8,4,True,False,Late
SHP_005054,Ecom Express,India,Surat,From RDC,Air,5054,2023-11-22,2023-11-22,2023-11-25,2023-11-25,Pharma,Pharma,DDP,307.98,124.3,187,966.44,16.55,124.3,3,5,False,False,Delivered
SHP_005055,SpeedPost,India,Delhi,Direct Drop,Sea,5055,2022-03-26,2022-03-26,2022-04-10,2022-04-10,Medical,Medical,DDP,101.56,227.39,196,1783.14,290.02,227.39,15,9,True,False,Late
SHP_005056,DTDC,India,Pune,From RDC,Ground,5056,2022-08-22,2022-08-22,2022-09-03,2022-09-03,Automotive Parts,Automotive Parts,EXW,107.9,179.3,163,358.87,251.21,179.3,12,5,True,False,Late
SHP_005057,BlueDart,India,Ahmedabad,From RDC,Ground,5057,2022-11-09,2022-11-09,2022-11-15,2022-11-15,Apparel,Apparel,DDP,136.27,86.57,61,621.64,215.12,86.57,6,8,False,False,Delivered
SHP_005058,XpressBees,India,Mumbai,Direct Drop,Air,5058,2023-10-08,2023-10-08,2023-10-11,2023-10-11,Industrial,Industrial,CIP,152.56,134.92,179,445.1,28.32,134.92,3,3,False,False,Delivered
SHP_005059,Amazon Logistics,India,Jaipur,Direct Drop,Ground,5059,2023-03-31,2023-03-31,2023-04-06,2023-04-06,Apparel,Apparel,EXW,140.12,104.52,158,416.65,491.06,104.52,6,5,True,False,Late
SHP_005060,Delhivery,India,Chennai,Direct Drop,Air,5060,2023-09-19,2023-09-19,2023-09-26,2023-09-26,Pharma,Pharma,DDP,137.62,49.49,84,104.38,7.07,49.49,7,4,True,False,Late
SHP_005061,BlueDart,India,Kolkata,From RDC,Sea,5061,2022-04-22,2022-04-22,2022-04-30,2022-04-30,Medical,Medical,DDP,12.31,56.13,126,113.75,177.84,56.13,8,8,False,False,Delivered
SHP_005062,Ecom Express,India,Surat,From RDC,Sea,5062,2023-10-31,2023-10-31,2023-11-05,2023-11-05,Consumer Goods,Consumer Goods,DDP,177.7,32.18,153,151.22,357.51,32.18,5,4,True,False,Late
SHP_005063,DTDC,India,Kolkata,Direct Drop,Sea,5063,2023-07-11,2023-07-11,2023-07-22,2023-07-22,Apparel,Apparel,EXW,270.8,83.67,88,658.28,16.54,83.67,11,5,True,False,Late
SHP_005064,Ecom Express,India,Kolkata,Direct Drop,Ground,5064,2023-08-15,2023-08-15,2023-08-17,2023-08-17,Apparel,Apparel,EXW,95.48,56.12,152,354.6,138.8,56.12,2,4,False,False,Delivered
SHP_005065,DHL,India,Jaipur,Direct Drop,Sea,5065,2022-05-09,2022-05-09,2022-05-14,2022-05-14,Automotive Parts,Automotive Parts,DDP,460.01,43.88,30,147.4,356.8,43.88,5,4,True,False,Late
SHP_005066,Ecom Express,India,Jaipur,From RDC,Sea,5066,2022-02-06,2022-02-06,2022-02-16,2022-02-16,Food,Food,EXW,450.19,30.76,76,70.51,234.8,30.76,10,10,False,False,Delivered
SHP_005067,BlueDart,India,Hyderabad,From RDC,Sea,5067,2023-08-26,2023-08-26,2023-08-31,2023-08-31,Pharma,Pharma,DDP,72.62,138.58,145,1061.93,167.2,138.58,5,7,False,False,Delivered
SHP_005068,FedEx,India,Kolkata,From RDC,Ground,5068,2022-08-11,2022-08-11,2022-08-17,2022-08-17,Automotive Parts,Automotive Parts,EXW,300.99,124.05,155,753.14,146.28,124.05,6,5,True,False,Late
SHP_005069,DHL,India,Ahmedabad,Direct Drop,Air,5069,2022-03-24,2022-03-24,2022-03-31,2022-03-31,Electronics,Electronics,CIP,302.25,103.67,45,632.59,128.06,103.67,7,8,False,False,Delivered
SHP_005070,XpressBees,India,Mumbai,From RDC,Ground,5070,2022-09-07,2022-09-07,2022-09-10,2022-09-10,Apparel,Apparel,EXW,477.91,109.43,6,654.28,245.79,109.43,3,4,False,False,Delivered
SHP_005071,SafeExpress,India,Mumbai,Direct Drop,Ground,5071,2022-04-05,2022-04-05,2022-04-09,2022-04-09,Consumer Goods,Consumer Goods,CIP,23.9,55.41,196,378.12,98.52,55.41,4,6,False,False,Delivered
SHP_005072,FedEx,India,Kolkata,Direct Drop,Ground,5072,2022-10-22,2022-10-22,2022-10-26,2022-10-26,Consumer Goods,Consumer Goods,CIP,192.63,127.3,160,865.17,383.94,127.3,4,3,True,False,Late
SHP_005073,BlueDart,India,Kolkata,From RDC,Air,5073,2023-11-20,2023-11-20,2023-11-27,2023-11-27,Industrial,Industrial,EXW,220.39,140.19,90,777.88,478.87,140.19,7,9,False,False,Delivered
SHP_005074,SpeedPost,India,Hyderabad,From RDC,Sea,5074,2023-05-06,2023-05-06,2023-05-18,2023-05-18,Apparel,Apparel,CIP,81.87,243.73,169,1910.19,377.16,243.73,12,7,True,False,Lost
SHP_005075,Amazon Logistics,India,Kolkata,Direct Drop,Ground,5075,2023-11-26,2023-11-26,2023-11-28,2023-11-28,Apparel,Apparel,EXW,387.69,78.93,179,234.24,278.44,78.93,2,3,False,False,Delivered
SHP_005076,UPS,India,Kolkata,Direct Drop,Air,5076,2022-09-26,2022-09-26,2022-10-02,2022-10-02,Electronics,Electronics,EXW,355.12,104.02,113,384.21,96.92,104.02,6,8,False,False,Delivered
SHP_005077,FedEx,India,Bangalore,From RDC,Air,5077,2023-11-17,2023-11-17,2023-11-26,2023-11-26,Apparel,Apparel,CIP,490.66,124.64,186,715.74,304.79,124.64,9,8,True,False,Late
SHP_005078,SafeExpress,India,Jaipur,Direct Drop,Sea,5078,2023-07-20,2023-07-20,2023-07-28,2023-07-28,Food,Food,EXW,167.11,79.69,6,174.59,242.29,79.69,8,7,True,False,Late
SHP_005079,XpressBees,India,Chennai,Direct Drop,Ground,5079,2022-12-13,2022-12-13,2022-12-18,2022-12-18,Food,Food,CIP,468.7,133.98,156,649.31,188.79,133.98,5,4,True,False,Late
SHP_005080,BlueDart,India,Chennai,Direct Drop,Sea,5080,2022-01-05,2022-01-05,2022-01-15,2022-01-15,Medical,Medical,CIP,404.03,97.71,138,597.84,147.34,97.71,10,10,False,False,Delivered
SHP_005081,Ecom Express,India,Surat,From RDC,Ground,5081,2022-03-08,2022-03-08,2022-03-14,2022-03-14,Electronics,Electronics,CIP,165.0,115.93,73,600.2,247.33,115.93,6,3,True,False,Late
SHP_005082,SafeExpress,India,Chennai,From RDC,Sea,5082,2023-06-06,2023-06-06,2023-06-08,2023-06-08,Pharma,Pharma,DDP,126.44,88.81,13,182.63,489.74,88.81,2,4,False,False,Delivered
SHP_005083,UPS,India,Hyderabad,From RDC,Sea,5083,2022-09-25,2022-09-25,2022-10-03,2022-10-03,Pharma,Pharma,EXW,371.5,118.05,61,628.34,478.65,118.05,8,6,True,False,Late
SHP_005084,SafeExpress,India,Bangalore,Direct Drop,Ground,5084,2023-06-07,2023-06-07,2023-06-15,2023-06-15,Consumer Goods,Consumer Goods,DDP,176.72,73.26,160,445.08,357.6,73.26,8,6,True,False,Late
SHP_005085,DTDC,India,Pune,Direct Drop,Air,5085,2023-08-21,2023-08-21,2023-09-01,2023-09-01,Automotive Parts,Automotive Parts,DDP,151.79,105.21,29,542.2,128.13,105.21,11,6,True,False,Late
SHP_005086,BlueDart,India,Kolkata,Direct Drop,Ground,5086,2022-04-06,2022-04-06,2022-04-12,2022-04-12,Consumer Goods,Consumer Goods,CIP,194.67,50.04,198,397.39,431.0,50.04,6,6,False,False,Delivered
SHP_005087,Gati,India,Hyderabad,Direct Drop,Sea,5087,2023-04-11,2023-04-11,2023-04-21,2023-04-21,Apparel,Apparel,EXW,457.27,210.25,79,1056.15,21.47,210.25,10,6,True,False,Late
SHP_005088,SafeExpress,India,Bangalore,Direct Drop,Ground,5088,2022-12-02,2022-12-02,2022-12-08,2022-12-08,Automotive Parts,Automotive Parts,EXW,17.47,75.31,169,455.28,334.16,75.31,6,7,False,False,Delivered
SHP_005089,Gati,India,Surat,From RDC,Air,5089,2022-11-21,2022-11-21,2022-12-04,2022-12-04,Medical,Medical,EXW,74.53,136.14,150,547.39,151.04,136.14,13,9,True,False,Late
SHP_005090,XpressBees,India,Surat,From RDC,Sea,5090,2023-02-16,2023-02-16,2023-02-20,2023-02-20,Consumer Goods,Consumer Goods,EXW,250.94,120.68,80,299.76,401.64,120.68,4,3,True,False,Late
SHP_005091,SafeExpress,India,Jaipur,Direct Drop,Ground,5091,2022-10-12,2022-10-12,2022-10-19,2022-10-19,Automotive Parts,Automotive Parts,CIP,241.73,121.3,106,255.89,143.81,121.3,7,7,False,False,Delivered
SHP_005092,Delhivery,India,Bangalore,From RDC,Air,5092,2023-04-08,2023-04-08,2023-04-16,2023-04-16,Pharma,Pharma,DDP,447.6,83.04,129,613.29,402.88,83.04,8,7,True,False,Late
